cbsa_code,cbsa_name_full,year,permits_sf,permits_mf,permits_tot,population,permits_per_capita
10780,"Alexandria, LA",2000,377,64,441,145179,3.03762940921208
10780,"Alexandria, LA",2001,358,91,449,145102,3.09437499138537
10780,"Alexandria, LA",2002,432,102,534,145416,3.67222313913187
10780,"Alexandria, LA",2003,537,43,580,146017,3.97214023024716
10780,"Alexandria, LA",2004,683,2,685,146973,4.66071999618978
10780,"Alexandria, LA",2005,708,2,710,147930,4.79956736294193
10780,"Alexandria, LA",2006,951,0,951,151142,6.29209617445846
10780,"Alexandria, LA",2007,564,8,572,151506,3.77542803585337
10780,"Alexandria, LA",2008,374,8,382,152442,2.50587108539641
10780,"Alexandria, LA",2009,348,48,396,153164,2.58546394714163
10780,"Alexandria, LA",2010,340,94,434,154092,2.81649923422371
10780,"Alexandria, LA",2011,280,96,376,154378,2.43558019925119
10780,"Alexandria, LA",2012,339,143,482,154384,3.12208519017515
10780,"Alexandria, LA",2013,340,62,402,154617,2.5999728361047
10780,"Alexandria, LA",2014,311,12,323,154560,2.0898033126294
10780,"Alexandria, LA",2015,241,48,289,154102,1.87538124099622
10780,"Alexandria, LA",2016,326,64,390,154160,2.52983912817852
10780,"Alexandria, LA",2017,292,10,302,153604,1.96609463295227
10780,"Alexandria, LA",2018,289,16,305,153044,1.99289093332636
10820,"Alexandria, MN",1990,163,2,165,28696,5.7499303038751
10820,"Alexandria, MN",1991,171,21,192,29038,6.61202562159928
10820,"Alexandria, MN",1992,206,50,256,29257,8.75004272481799
10820,"Alexandria, MN",1993,185,24,209,29637,7.05199581604076
10820,"Alexandria, MN",1994,254,16,270,29871,9.03886712865321
10820,"Alexandria, MN",1995,240,26,266,30149,8.82284652890643
10820,"Alexandria, MN",1996,272,32,304,30483,9.97277170882131
10820,"Alexandria, MN",1997,284,2,286,30715,9.31141136252645
10820,"Alexandria, MN",1998,330,18,348,31097,11.1907901083706
10820,"Alexandria, MN",1999,294,66,360,31237,11.5247943144348
10820,"Alexandria, MN",2000,326,30,356,32882,10.8265920564443
10820,"Alexandria, MN",2001,498,40,538,33201,16.2043311948435
10820,"Alexandria, MN",2002,504,44,548,33601,16.3090384214756
10820,"Alexandria, MN",2003,581,18,599,34125,17.5531135531136
10820,"Alexandria, MN",2004,502,64,566,34555,16.379684560845
10820,"Alexandria, MN",2005,441,48,489,35110,13.9276559384791
10820,"Alexandria, MN",2006,306,0,306,35472,8.62652232746955
10820,"Alexandria, MN",2007,228,0,228,35903,6.35044425256942
10820,"Alexandria, MN",2008,158,0,158,36108,4.37576160407666
10820,"Alexandria, MN",2009,94,0,94,36076,2.6056103780907
10820,"Alexandria, MN",2010,101,295,396,35987,11.003973657154
10820,"Alexandria, MN",2011,96,0,96,36175,2.65376641326883
10820,"Alexandria, MN",2012,89,0,89,36287,2.45266899991733
10820,"Alexandria, MN",2013,155,26,181,36343,4.98032633519522
10820,"Alexandria, MN",2014,117,67,184,36568,5.03172172391162
10820,"Alexandria, MN",2015,160,138,298,36782,8.10178891849274
10820,"Alexandria, MN",2016,153,54,207,37147,5.57245537997685
10820,"Alexandria, MN",2017,148,86,234,37556,6.23069549472787
10820,"Alexandria, MN",2018,188,10,198,37964,5.21546728479612
10860,"Alice, TX",1990,15,0,15,37640,0.398512221041445
10860,"Alice, TX",1991,17,0,17,38019,0.447144848628317
10860,"Alice, TX",1992,10,0,10,38112,0.262384550797649
10860,"Alice, TX",1993,43,0,43,38698,1.11116853584165
10860,"Alice, TX",1994,53,0,53,39040,1.35758196721311
10860,"Alice, TX",1995,21,0,21,39519,0.53138996432096
10860,"Alice, TX",1996,26,0,26,39623,0.65618453928274
10860,"Alice, TX",1997,37,0,37,39775,0.930232558139535
10860,"Alice, TX",1998,27,0,27,40045,0.674241478336871
10860,"Alice, TX",1999,37,0,37,40203,0.920329328657065
10860,"Alice, TX",2000,24,0,24,39361,0.609740606183786
10860,"Alice, TX",2001,23,4,27,39701,0.680083625097605
10860,"Alice, TX",2002,34,0,34,39821,0.853820848296125
10860,"Alice, TX",2003,38,4,42,40008,1.0497900419916
10860,"Alice, TX",2004,45,2,47,40309,1.1659927063435
10860,"Alice, TX",2005,82,72,154,40449,3.80726346757645
10860,"Alice, TX",2006,57,2,59,40393,1.46064912237269
10860,"Alice, TX",2007,32,50,82,40654,2.01702169528214
10860,"Alice, TX",2008,31,2,33,40554,0.813729841692558
10860,"Alice, TX",2009,11,0,11,40633,0.270715920557183
10860,"Alice, TX",2010,18,0,18,40885,0.440259263788676
10860,"Alice, TX",2011,23,0,23,41211,0.558103418990076
10860,"Alice, TX",2012,35,0,35,41644,0.840457208721545
10860,"Alice, TX",2013,29,0,29,41679,0.695794044962691
10860,"Alice, TX",2014,26,0,26,41503,0.626460737777992
10860,"Alice, TX",2015,12,0,12,41526,0.288975581563358
10860,"Alice, TX",2016,15,2,17,41181,0.412811733566451
10860,"Alice, TX",2017,14,0,14,40930,0.34204739799658
10860,"Alice, TX",2018,6,0,6,40822,0.146979569839792
10900,"Allentown-Bethlehem-Easton, PA-NJ",1990,1867,284,2151,688346,3.12488196343118
10900,"Allentown-Bethlehem-Easton, PA-NJ",1991,2144,373,2517,693867,3.62749633575311
10900,"Allentown-Bethlehem-Easton, PA-NJ",1992,2587,455,3042,698764,4.35340114831331
10900,"Allentown-Bethlehem-Easton, PA-NJ",1993,2627,489,3116,702700,4.43432474740287
10900,"Allentown-Bethlehem-Easton, PA-NJ",1994,2525,363,2888,706039,4.090425599719
10900,"Allentown-Bethlehem-Easton, PA-NJ",1995,2457,247,2704,707811,3.82022884640109
10900,"Allentown-Bethlehem-Easton, PA-NJ",1996,2518,391,2909,710264,4.09566020521947
10900,"Allentown-Bethlehem-Easton, PA-NJ",1997,2516,300,2816,712727,3.9510219200339
10900,"Allentown-Bethlehem-Easton, PA-NJ",1998,3116,276,3392,715088,4.74347213210122
10900,"Allentown-Bethlehem-Easton, PA-NJ",1999,3514,490,4004,718651,5.57155002915184
10900,"Allentown-Bethlehem-Easton, PA-NJ",2000,3259,500,3759,741817,5.06728748464918
10900,"Allentown-Bethlehem-Easton, PA-NJ",2001,3513,626,4139,748705,5.52821204613299
10900,"Allentown-Bethlehem-Easton, PA-NJ",2002,4202,361,4563,756628,6.03070465274877
10900,"Allentown-Bethlehem-Easton, PA-NJ",2003,3999,377,4376,766938,5.70580672753208
10900,"Allentown-Bethlehem-Easton, PA-NJ",2004,4461,151,4612,777277,5.93353463437102
10900,"Allentown-Bethlehem-Easton, PA-NJ",2005,4319,529,4848,787738,6.15433050075025
10900,"Allentown-Bethlehem-Easton, PA-NJ",2006,3860,284,4144,798586,5.18917186126479
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,2640,149,2789,807578,3.45353637667197
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,1508,186,1694,814050,2.08095325839936
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,1401,247,1648,817779,2.01521437943503
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,1177,211,1388,821914,1.68874115783403
10900,"Allentown-Bethlehem-Easton, PA-NJ",2011,1059,74,1133,824863,1.37356142777649
10900,"Allentown-Bethlehem-Easton, PA-NJ",2012,829,240,1069,826139,1.29397111139893
10900,"Allentown-Bethlehem-Easton, PA-NJ",2013,1139,211,1350,825783,1.63481205110786
10900,"Allentown-Bethlehem-Easton, PA-NJ",2014,1051,750,1801,828581,2.17359558087863
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015,943,413,1356,830361,1.63302467240152
10900,"Allentown-Bethlehem-Easton, PA-NJ",2016,1059,204,1263,833144,1.51594442257281
10900,"Allentown-Bethlehem-Easton, PA-NJ",2017,938,180,1118,838081,1.33399993556709
10900,"Allentown-Bethlehem-Easton, PA-NJ",2018,1082,164,1246,842913,1.47820712220597
10940,"Alma, MI",1990,53,8,61,39049,1.56213987554099
10940,"Alma, MI",1991,71,4,75,39422,1.90249099487596
10940,"Alma, MI",1992,56,4,60,39624,1.51423379769836
10940,"Alma, MI",1993,48,0,48,39687,1.20946405624008
10940,"Alma, MI",1994,115,50,165,39743,4.15167450871852
10940,"Alma, MI",1995,14,6,20,39933,0.500838905166153
10940,"Alma, MI",1996,83,8,91,39856,2.28321959052589
10940,"Alma, MI",1997,59,16,75,39972,1.87631341939358
10940,"Alma, MI",1998,68,20,88,40146,2.19199920290938
10940,"Alma, MI",1999,66,54,120,39905,3.00714196216013
10940,"Alma, MI",2000,62,50,112,42472,2.63703145601808
10940,"Alma, MI",2001,63,2,65,42521,1.52865642858823
10940,"Alma, MI",2002,64,48,112,42428,2.63976619213727
10940,"Alma, MI",2003,60,0,60,42546,1.41023833027782
10940,"Alma, MI",2004,83,25,108,42583,2.53622337552544
10940,"Alma, MI",2005,55,30,85,42479,2.00098872384002
10940,"Alma, MI",2006,41,0,41,42714,0.959872641288571
10940,"Alma, MI",2007,31,0,31,42824,0.723893144031384
10940,"Alma, MI",2008,22,0,22,42774,0.514331135736662
10940,"Alma, MI",2009,5,0,5,42285,0.118245240629065
10940,"Alma, MI",2010,9,0,9,42431,0.212109071197945
10940,"Alma, MI",2011,22,0,22,42112,0.52241641337386
10940,"Alma, MI",2012,17,0,17,41978,0.404974034017819
10940,"Alma, MI",2013,17,0,17,41931,0.405427964990103
10940,"Alma, MI",2014,17,0,17,41462,0.410013988712556
10940,"Alma, MI",2015,23,0,23,41319,0.556644642900361
10940,"Alma, MI",2016,29,0,29,40943,0.708301785408983
10940,"Alma, MI",2017,30,0,30,41011,0.731511058008827
10940,"Alma, MI",2018,29,0,29,40599,0.71430330796325
10980,"Alpena, MI",1990,62,0,62,30657,2.02237661871677
10980,"Alpena, MI",1991,79,0,79,30769,2.56751925639442
10980,"Alpena, MI",1992,122,0,122,30864,3.95282529808191
10980,"Alpena, MI",1993,93,2,95,30897,3.07473217464479
10980,"Alpena, MI",1994,110,0,110,30585,3.59653424881478
10980,"Alpena, MI",1995,115,0,115,30647,3.7524064345613
10980,"Alpena, MI",1996,104,40,144,30674,4.6945295690161
10980,"Alpena, MI",1997,120,0,120,30606,3.92079984316801
10980,"Alpena, MI",1998,109,0,109,30493,3.57459088971239
10980,"Alpena, MI",1999,101,0,101,30696,3.29033098775085
10980,"Alpena, MI",2000,90,0,90,31269,2.87825002398542
10980,"Alpena, MI",2001,97,0,97,31179,3.11106834728503
10980,"Alpena, MI",2002,42,0,42,30956,1.35676443985011
10980,"Alpena, MI",2003,38,0,38,30824,1.23280560602128
10980,"Alpena, MI",2004,44,0,44,30735,1.43159264681959
10980,"Alpena, MI",2005,51,2,53,30494,1.73804682888437
10980,"Alpena, MI",2006,38,2,40,30209,1.32410870932504
10980,"Alpena, MI",2007,41,48,89,30180,2.94897282968854
10980,"Alpena, MI",2008,26,7,33,30119,1.09565390617218
10980,"Alpena, MI",2009,13,0,13,29755,0.436901361115779
10980,"Alpena, MI",2010,11,0,11,29517,0.372666598909103
10980,"Alpena, MI",2011,11,0,11,29344,0.374863685932388
10980,"Alpena, MI",2012,20,2,22,29172,0.754147812971342
10980,"Alpena, MI",2013,18,4,22,28965,0.759537372691179
10980,"Alpena, MI",2014,18,5,23,28887,0.796205905770762
10980,"Alpena, MI",2015,22,0,22,28719,0.766043385911766
10980,"Alpena, MI",2016,24,8,32,28656,1.11669458403127
10980,"Alpena, MI",2017,23,0,23,28438,0.808776988536465
10980,"Alpena, MI",2018,24,0,24,28360,0.846262341325811
11020,"Altoona, PA",1990,286,51,337,130599,2.58041792050475
11020,"Altoona, PA",1991,292,65,357,131187,2.72130622698895
11020,"Altoona, PA",1992,275,97,372,131318,2.83281804474634
11020,"Altoona, PA",1993,295,8,303,131732,2.3001244951872
11020,"Altoona, PA",1994,274,2,276,132218,2.08746161642136
11020,"Altoona, PA",1995,308,71,379,131920,2.87295330503335
11020,"Altoona, PA",1996,239,20,259,131221,1.97376944239108
11020,"Altoona, PA",1997,179,11,190,131097,1.4493085272737
11020,"Altoona, PA",1998,259,136,395,130700,3.02218821729151
11020,"Altoona, PA",1999,233,28,261,129973,2.00810937656282
11020,"Altoona, PA",2000,212,14,226,128981,1.75219605988479
11020,"Altoona, PA",2001,227,28,255,128471,1.98488374808322
11020,"Altoona, PA",2002,236,86,322,127631,2.52289804201174
11020,"Altoona, PA",2003,241,121,362,127353,2.84249291339819
11020,"Altoona, PA",2004,293,203,496,127194,3.89955501045647
11020,"Altoona, PA",2005,176,4,180,126730,1.42034246034877
11020,"Altoona, PA",2006,188,5,193,127002,1.51966110769909
11020,"Altoona, PA",2007,140,154,294,127048,2.31408601473459
11020,"Altoona, PA",2008,179,16,195,127112,1.53408018125747
11020,"Altoona, PA",2009,103,22,125,127161,0.983005795802172
11020,"Altoona, PA",2010,112,47,159,127043,1.25154475256409
11020,"Altoona, PA",2011,69,6,75,126959,0.590741893052088
11020,"Altoona, PA",2012,81,16,97,126540,0.766556029713924
11020,"Altoona, PA",2013,93,8,101,125835,0.802638375650654
11020,"Altoona, PA",2014,88,12,100,125276,0.798237491618506
11020,"Altoona, PA",2015,108,9,117,124585,0.939117871332825
11020,"Altoona, PA",2016,102,81,183,123680,1.47962483829237
11020,"Altoona, PA",2017,88,26,114,123175,0.925512482240714
11020,"Altoona, PA",2018,101,0,101,122492,0.824543643666525
11060,"Altus, OK",1990,22,0,22,28625,0.768558951965066
11060,"Altus, OK",1991,21,0,21,28415,0.739046278374098
11060,"Altus, OK",1992,47,0,47,28662,1.63980182820459
11060,"Altus, OK",1993,75,0,75,28816,2.60272071071627
11060,"Altus, OK",1994,74,0,74,28968,2.55454294393814
11060,"Altus, OK",1995,25,0,25,29752,0.840279645065878
11060,"Altus, OK",1996,20,0,20,29857,0.669859664400308
11060,"Altus, OK",1997,29,0,29,28557,1.01551283398116
11060,"Altus, OK",1998,18,0,18,28531,0.630892713189163
11060,"Altus, OK",1999,28,0,28,28317,0.988805311297101
11060,"Altus, OK",2000,14,0,14,28278,0.495084517999859
11060,"Altus, OK",2001,9,0,9,28036,0.321015836781281
11060,"Altus, OK",2002,19,0,19,27513,0.690582633664086
11060,"Altus, OK",2003,30,0,30,27242,1.10124073122385
11060,"Altus, OK",2004,26,0,26,27480,0.946142649199418
11060,"Altus, OK",2005,38,0,38,26862,1.41463777827414
11060,"Altus, OK",2006,49,0,49,26805,1.82801716097743
11060,"Altus, OK",2007,45,0,45,26335,1.70875261059427
11060,"Altus, OK",2008,49,0,49,26038,1.8818649665873
11060,"Altus, OK",2009,32,0,32,26256,1.2187690432663
11060,"Altus, OK",2010,33,0,33,26483,1.24608239247819
11060,"Altus, OK",2011,33,0,33,26420,1.24905374716124
11060,"Altus, OK",2012,29,0,29,26229,1.10564642189942
11060,"Altus, OK",2013,32,0,32,26112,1.22549019607843
11060,"Altus, OK",2014,27,0,27,25826,1.04545806551537
11060,"Altus, OK",2015,31,4,35,25467,1.37432756115758
11060,"Altus, OK",2016,34,0,34,25466,1.33511348464619
11060,"Altus, OK",2017,21,0,21,25213,0.8329036608099
11060,"Altus, OK",2018,22,0,22,24949,0.881798869694176
11100,"Amarillo, TX",1990,153,6,159,196318,0.809910451410467
11100,"Amarillo, TX",1991,219,0,219,199867,1.09572865955861
11100,"Amarillo, TX",1992,363,12,375,201987,1.85655512483477
11100,"Amarillo, TX",1993,550,13,563,205248,2.74302307452448
11100,"Amarillo, TX",1994,503,26,529,208599,2.53596613598339
11100,"Amarillo, TX",1995,455,2,457,213955,2.13596316982543
11100,"Amarillo, TX",1996,576,5,581,215667,2.69396801550539
11100,"Amarillo, TX",1997,438,434,872,217216,4.0144372421921
11100,"Amarillo, TX",1998,498,4,502,218020,2.3025410512797
11100,"Amarillo, TX",1999,541,170,711,220358,3.22656767623594
11100,"Amarillo, TX",2000,550,10,560,229215,2.44312108718888
11100,"Amarillo, TX",2001,578,436,1014,230351,4.40197785119231
11100,"Amarillo, TX",2002,733,188,921,232326,3.96425712145864
11100,"Amarillo, TX",2003,783,270,1053,235138,4.47822129983244
11100,"Amarillo, TX",2004,741,273,1014,237566,4.26828754956517
11100,"Amarillo, TX",2005,866,314,1180,240380,4.90889425076961
11100,"Amarillo, TX",2006,712,472,1184,242656,4.87933535540024
11100,"Amarillo, TX",2007,676,640,1316,244608,5.38003663003663
11100,"Amarillo, TX",2008,514,254,768,246458,3.11614960764106
11100,"Amarillo, TX",2009,609,36,645,249373,2.58648690916819
11100,"Amarillo, TX",2010,576,355,931,252677,3.68454588268817
11100,"Amarillo, TX",2011,657,47,704,255972,2.75030081415155
11100,"Amarillo, TX",2012,656,974,1630,257821,6.32221580088511
11100,"Amarillo, TX",2013,624,274,898,258938,3.46801164757587
11100,"Amarillo, TX",2014,496,422,918,260874,3.51894017801697
11100,"Amarillo, TX",2015,564,316,880,261804,3.36129318115842
11100,"Amarillo, TX",2016,718,22,740,263327,2.81019416922685
11100,"Amarillo, TX",2017,555,220,775,264955,2.925025004246
11100,"Amarillo, TX",2018,637,113,750,265947,2.8201107739512
11140,"Americus, GA",1990,60,6,66,33889,1.94753459824722
11140,"Americus, GA",1991,18,6,24,34142,0.702946517485795
11140,"Americus, GA",1992,20,6,26,34406,0.755682148462477
11140,"Americus, GA",1993,19,28,47,34763,1.35201219687599
11140,"Americus, GA",1994,57,69,126,34873,3.61311042927193
11140,"Americus, GA",1995,40,18,58,34798,1.66676245761251
11140,"Americus, GA",1996,44,76,120,35287,3.40068580497067
11140,"Americus, GA",1997,28,44,72,35344,2.03712086917157
11140,"Americus, GA",1998,53,24,77,35219,2.18631988415344
11140,"Americus, GA",1999,54,32,86,35243,2.44020089095707
11140,"Americus, GA",2000,53,23,76,37239,2.04087112972958
11140,"Americus, GA",2001,82,22,104,37307,2.78768059613477
11140,"Americus, GA",2002,74,0,74,37282,1.98487205622016
11140,"Americus, GA",2003,69,10,79,37154,2.12628519136567
11140,"Americus, GA",2004,116,4,120,36972,3.24569944823109
11140,"Americus, GA",2005,60,2,62,36892,1.68058115580614
11140,"Americus, GA",2006,81,0,81,37159,2.17982184665895
11140,"Americus, GA",2007,64,6,70,37588,1.86229647759923
11140,"Americus, GA",2008,39,44,83,37847,2.19304039950326
11140,"Americus, GA",2009,25,0,25,37678,0.663517171824407
11140,"Americus, GA",2010,19,0,19,37700,0.503978779840849
11140,"Americus, GA",2011,25,0,25,37109,0.673691018351343
11140,"Americus, GA",2012,23,0,23,36608,0.628277972027972
11140,"Americus, GA",2013,62,0,62,36432,1.70180061484409
11140,"Americus, GA",2014,11,0,11,36356,0.302563538343052
11140,"Americus, GA",2015,16,0,16,35891,0.445794210247694
11140,"Americus, GA",2016,22,0,22,35529,0.619212474316755
11140,"Americus, GA",2017,26,0,26,35071,0.741353254825925
11140,"Americus, GA",2018,28,0,28,34969,0.800709199576768
11180,"Ames, IA",1990,133,157,290,74286,3.903831139111
11180,"Ames, IA",1991,163,195,358,74018,4.83666135264395
11180,"Ames, IA",1992,243,202,445,74262,5.99229754113813
11180,"Ames, IA",1993,256,260,516,74744,6.90356416568554
11180,"Ames, IA",1994,287,188,475,74254,6.39696177983678
11180,"Ames, IA",1995,226,235,461,74229,6.21051071683574
11180,"Ames, IA",1996,245,142,387,74499,5.19470060000805
11180,"Ames, IA",1997,280,391,671,74980,8.94905308082155
11180,"Ames, IA",1998,326,453,779,74969,10.3909615974603
11180,"Ames, IA",1999,295,542,837,75683,11.0592867618884
11180,"Ames, IA",2000,254,420,674,80152,8.40902285657251
11180,"Ames, IA",2001,242,258,500,80260,6.22975330176925
11180,"Ames, IA",2002,305,577,882,81885,10.7712035171277
11180,"Ames, IA",2003,406,338,744,82068,9.06565287322708
11180,"Ames, IA",2004,317,419,736,82754,8.89382990550306
11180,"Ames, IA",2005,381,565,946,82884,11.4135418174799
11180,"Ames, IA",2006,278,206,484,84739,5.71165579013205
11180,"Ames, IA",2007,244,116,360,86540,4.15992604575919
11180,"Ames, IA",2008,126,201,327,87831,3.72305905659733
11180,"Ames, IA",2009,122,0,122,89285,1.36641093128745
11180,"Ames, IA",2010,93,74,167,89654,1.86271666629487
11180,"Ames, IA",2011,99,358,457,91125,5.01508916323731
11180,"Ames, IA",2012,152,295,447,91999,4.85874846465722
11180,"Ames, IA",2013,246,290,536,93871,5.709963673552
11180,"Ames, IA",2014,179,360,539,95797,5.62648099627337
11180,"Ames, IA",2015,196,359,555,96605,5.74504425236789
11180,"Ames, IA",2016,210,499,709,96845,7.3209768186277
11180,"Ames, IA",2017,257,645,902,97260,9.27411063129755
11180,"Ames, IA",2018,273,353,626,98105,6.38091840375108
11220,"Amsterdam, NY",1990,76,0,76,52052,1.46007838315531
11220,"Amsterdam, NY",1991,99,14,113,51977,2.17403851703638
11220,"Amsterdam, NY",1992,82,4,86,52073,1.65152766308836
11220,"Amsterdam, NY",1993,74,32,106,52017,2.03779533614011
11220,"Amsterdam, NY",1994,76,0,76,52026,1.46080805750971
11220,"Amsterdam, NY",1995,61,28,89,51988,1.71193352312072
11220,"Amsterdam, NY",1996,63,34,97,51707,1.87595489972344
11220,"Amsterdam, NY",1997,55,4,59,51261,1.15097247420066
11220,"Amsterdam, NY",1998,59,0,59,50844,1.16041224136575
11220,"Amsterdam, NY",1999,58,0,58,50502,1.1484693675498
11220,"Amsterdam, NY",2000,53,0,53,49605,1.06844068138293
11220,"Amsterdam, NY",2001,49,0,49,49472,0.990459249676585
11220,"Amsterdam, NY",2002,69,0,69,49298,1.39965110146456
11220,"Amsterdam, NY",2003,91,0,91,49449,1.84027988432526
11220,"Amsterdam, NY",2004,79,0,79,49460,1.59725030327537
11220,"Amsterdam, NY",2005,82,0,82,49505,1.65639834360166
